t,x,x_dot,theta,theta_dot,u
4.449,-0.0021503,0.00182427,0.00023582,-0.00103273,0.00147686
4.45,-0.00214847,0.0018255,0.000234788,-0.00103058,0.00146716
4.451,-0.00214665,0.00182673,0.000233759,-0.00102844,0.00145748
4.452,-0.00214482,0.00182795,0.000232731,-0.0010263,0.00144783
4.453,-0.00214299,0.00182916,0.000231706,-0.00102417,0.00143819
4.454,-0.00214116,0.00183036,0.000230683,-0.00102204,0.00142858
4.455,-0.00213933,0.00183156,0.000229662,-0.00101991,0.00141899
4.456,-0.0021375,0.00183274,0.000228643,-0.00101778,0.00140942
4.457,-0.00213566,0.00183392,0.000227626,-0.00101566,0.00139987
4.458,-0.00213383,0.00183508,0.000226612,-0.00101354,0.00139035
4.459,-0.00213199,0.00183624,0.000225599,-0.00101142,0.00138085
4.46,-0.00213016,0.00183739,0.000224589,-0.0010093,0.00137137
4.461,-0.00212832,0.00183854,0.000223581,-0.00100719,0.00136191
4.462,-0.00212648,0.00183967,0.000222574,-0.00100508,0.00135247
4.463,-0.00212464,0.0018408,0.00022157,-0.00100297,0.00134306
4.464,-0.0021228,0.00184191,0.000220569,-0.00100087,0.00133367
4.465,-0.00212096,0.00184302,0.000219569,-0.000998769,0.00132429
4.466,-0.00211911,0.00184412,0.000218571,-0.000996671,0.00131495
4.467,-0.00211727,0.00184521,0.000217575,-0.000994576,0.00130562
4.468,-0.00211542,0.0018463,0.000216582,-0.000992484,0.00129631
4.469,-0.00211358,0.00184737,0.00021559,-0.000990394,0.00128703
4.47,-0.00211173,0.00184844,0.000214601,-0.000988307,0.00127777
4.471,-0.00210988,0.0018495,0.000213614,-0.000986224,0.00126853
4.472,-0.00210803,0.00185055,0.000212629,-0.000984143,0.00125931
4.473,-0.00210618,0.00185159,0.000211645,-0.000982065,0.00125011
4.474,-0.00210433,0.00185262,0.000210664,-0.000979989,0.00124093
4.475,-0.00210247,0.00185365,0.000209686,-0.000977917,0.00123178
4.476,-0.00210062,0.00185466,0.000208709,-0.000975847,0.00122265
4.477,-0.00209876,0.00185567,0.000207734,-0.000973781,0.00121354
4.478,-0.00209691,0.00185668,0.000206761,-0.000971717,0.00120445
4.479,-0.00209505,0.00185767,0.00020579,-0.000969656,0.00119538
4.48,-0.00209319,0.00185865,0.000204822,-0.000967597,0.00118633
4.481,-0.00209133,0.00185963,0.000203855,-0.000965542,0.0011773
4.482,-0.00208947,0.0018606,0.000202891,-0.000963489,0.0011683
4.483,-0.00208761,0.00186156,0.000201928,-0.00096144,0.00115932
4.484,-0.00208575,0.00186251,0.000200968,-0.000959393,0.00115035
4.485,-0.00208389,0.00186346,0.000200009,-0.000957348,0.00114141
4.486,-0.00208202,0.00186439,0.000199053,-0.000955307,0.00113249
4.487,-0.00208016,0.00186532,0.000198099,-0.000953269,0.00112359
4.488,-0.00207829,0.00186624,0.000197147,-0.000951233,0.00111472
4.489,-0.00207642,0.00186716,0.000196196,-0.0009492,0.00110586
4.49,-0.00207456,0.00186806,0.000195248,-0.00094717,0.00109703
4.491,-0.00207269,0.00186896,0.000194302,-0.000945143,0.00108821
4.492,-0.00207082,0.00186985,0.000193358,-0.000943119,0.00107942
4.493,-0.00206895,0.00187073,0.000192416,-0.000941097,0.00107064
4.494,-0.00206708,0.0018716,0.000191476,-0.000939078,0.00106189
4.495,-0.00206521,0.00187247,0.000190538,-0.000937062,0.00105316
4.496,-0.00206333,0.00187333,0.000189602,-0.000935049,0.00104445
4.497,-0.00206146,0.00187418,0.000188668,-0.000933039,0.00103576
4.498,-0.00205958,0.00187502,0.000187736,-0.000931031,0.00102709
4.499,-0.00205771,0.00187585,0.000186805,-0.000929026,0.00101845
4.5,-0.00205583,0.00187668,0.000185877,-0.000927024,0.00100982
4.501,-0.00205396,0.0018775,0.000184951,-0.000925025,0.00100121
4.502,-0.00205208,0.00187831,0.000184027,-0.000923029,0.000992626
4.503,-0.0020502,0.00187912,0.000183105,-0.000921035,0.000984061
4.504,-0.00204832,0.00187991,0.000182185,-0.000919044,0.000975517
4.505,-0.00204644,0.0018807,0.000181267,-0.000917056,0.000966992
4.506,-0.00204456,0.00188148,0.000180351,-0.000915071,0.000958489
4.507,-0.00204268,0.00188226,0.000179437,-0.000913089,0.000950006
4.508,-0.00204079,0.00188302,0.000178525,-0.000911109,0.000941543
4.509,-0.00203891,0.00188378,0.000177615,-0.000909132,0.000933101
4.51,-0.00203703,0.00188453,0.000176707,-0.000907158,0.000924679
4.511,-0.00203514,0.00188527,0.000175801,-0.000905187,0.000916278
4.512,-0.00203326,0.00188601,0.000174896,-0.000903218,0.000907897
4.513,-0.00203137,0.00188674,0.000173994,-0.000901252,0.000899536
4.514,-0.00202948,0.00188746,0.000173094,-0.000899289,0.000891195
4.515,-0.00202759,0.00188817,0.000172196,-0.000897329,0.000882875
4.516,-0.00202571,0.00188888,0.000171299,-0.000895371,0.000874575
4.517,-0.00202382,0.00188958,0.000170405,-0.000893417,0.000866295
4.518,-0.00202193,0.00189027,0.000169512,-0.000891465,0.000858035
4.519,-0.00202004,0.00189095,0.000168622,-0.000889515,0.000849795
4.52,-0.00201814,0.00189163,0.000167733,-0.000887569,0.000841576
4.521,-0.00201625,0.0018923,0.000166847,-0.000885625,0.000833376
4.522,-0.00201436,0.00189296,0.000165962,-0.000883684,0.000825196
4.523,-0.00201247,0.00189362,0.000165079,-0.000881746,0.000817037
4.524,-0.00201057,0.00189426,0.000164199,-0.000879811,0.000808897
4.525,-0.00200868,0.0018949,0.00016332,-0.000877878,0.000800777
4.526,-0.00200678,0.00189554,0.000162443,-0.000875948,0.000792678
4.527,-0.00200489,0.00189616,0.000161568,-0.000874021,0.000784598
4.528,-0.00200299,0.00189678,0.000160695,-0.000872096,0.000776538
4.529,-0.00200109,0.00189739,0.000159824,-0.000870175,0.000768497
4.53,-0.0019992,0.001898,0.000158955,-0.000868256,0.000760477
4.531,-0.0019973,0.00189859,0.000158087,-0.000866339,0.000752476
4.532,-0.0019954,0.00189918,0.000157222,-0.000864426,0.000744495
4.533,-0.0019935,0.00189976,0.000156358,-0.000862515,0.000736533
4.534,-0.0019916,0.00190034,0.000155497,-0.000860607,0.000728591
4.535,-0.0019897,0.00190091,0.000154637,-0.000858702,0.000720669
4.536,-0.0019878,0.00190147,0.000153779,-0.000856799,0.000712766
4.537,-0.0019859,0.00190202,0.000152924,-0.000854899,0.000704883
4.538,-0.00198399,0.00190257,0.00015207,-0.000853002,0.00069702
4.539,-0.00198209,0.00190311,0.000151218,-0.000851108,0.000689176
4.54,-0.00198019,0.00190365,0.000150367,-0.000849216,0.000681351
4.541,-0.00197828,0.00190417,0.000149519,-0.000847327,0.000673546
4.542,-0.00197638,0.00190469,0.000148673,-0.000845441,0.00066576
4.543,-0.00197447,0.0019052,0.000147828,-0.000843557,0.000657994
4.544,-0.00197257,0.00190571,0.000146986,-0.000841676,0.000650246
4.545,-0.00197066,0.00190621,0.000146145,-0.000839798,0.000642519
4.546,-0.00196876,0.0019067,0.000145306,-0.000837923,0.00063481
4.547,-0.00196685,0.00190719,0.000144469,-0.00083605,0.000627121
4.548,-0.00196494,0.00190766,0.000143634,-0.00083418,0.000619451
4.549,-0.00196303,0.00190814,0.000142801,-0.000832313,0.0006118
4.55,-0.00196113,0.0019086,0.000141969,-0.000830448,0.000604168
4.551,-0.00195922,0.00190906,0.00014114,-0.000828586,0.000596556
4.552,-0.00195731,0.00190951,0.000140312,-0.000826727,0.000588962
4.553,-0.0019554,0.00190995,0.000139486,-0.000824871,0.000581388
4.554,-0.00195349,0.00191039,0.000138662,-0.000823017,0.000573832
4.555,-0.00195158,0.00191082,0.00013784,-0.000821166,0.000566296
4.556,-0.00194967,0.00191124,0.00013702,-0.000819317,0.000558778
4.557,-0.00194775,0.00191166,0.000136202,-0.000817471,0.00055128
4.558,-0.00194584,0.00191207,0.000135385,-0.000815628,0.0005438
4.559,-0.00194393,0.00191248,0.00013457,-0.000813788,0.00053634
4.56,-0.00194202,0.00191287,0.000133758,-0.00081195,0.000528898
4.561,-0.0019401,0.00191326,0.000132947,-0.000810115,0.000521475
4.562,-0.00193819,0.00191365,0.000132137,-0.000808283,0.000514071
4.563,-0.00193628,0.00191403,0.00013133,-0.000806453,0.000506685
4.564,-0.00193436,0.0019144,0.000130524,-0.000804626,0.000499318
4.565,-0.00193245,0.00191476,0.000129721,-0.000802802,0.00049197
4.566,-0.00193053,0.00191512,0.000128919,-0.00080098,0.000484641
4.567,-0.00192862,0.00191547,0.000128119,-0.000799161,0.00047733
4.568,-0.0019267,0.00191581,0.000127321,-0.000797345,0.000470038
4.569,-0.00192479,0.00191615,0.000126524,-0.000795531,0.000462765
4.57,-0.00192287,0.00191648,0.000125729,-0.00079372,0.00045551
4.571,-0.00192095,0.00191681,0.000124937,-0.000791911,0.000448273
4.572,-0.00191904,0.00191713,0.000124146,-0.000790106,0.000441055
4.573,-0.00191712,0.00191744,0.000123356,-0.000788303,0.000433856
4.574,-0.0019152,0.00191775,0.000122569,-0.000786502,0.000426675
4.575,-0.00191328,0.00191805,0.000121783,-0.000784704,0.000419512
4.576,-0.00191137,0.00191834,0.000121,-0.000782909,0.000412368
4.577,-0.00190945,0.00191863,0.000120218,-0.000781117,0.000405242
4.578,-0.00190753,0.00191891,0.000119437,-0.000779327,0.000398134
4.579,-0.00190561,0.00191918,0.000118659,-0.00077754,0.000391045
4.58,-0.00190369,0.00191945,0.000117882,-0.000775755,0.000383974
4.581,-0.00190177,0.00191971,0.000117107,-0.000773973,0.000376921
4.582,-0.00189985,0.00191997,0.000116334,-0.000772194,0.000369887
4.583,-0.00189793,0.00192022,0.000115563,-0.000770417,0.00036287
4.584,-0.00189601,0.00192046,0.000114794,-0.000768643,0.000355872
4.585,-0.00189409,0.0019207,0.000114026,-0.000766872,0.000348891
4.586,-0.00189217,0.00192093,0.00011326,-0.000765103,0.000341929
4.587,-0.00189025,0.00192115,0.000112496,-0.000763337,0.000334985
4.588,-0.00188833,0.00192137,0.000111733,-0.000761573,0.000328059
4.589,-0.00188641,0.00192158,0.000110972,-0.000759812,0.000321151
4.59,-0.00188448,0.00192179,0.000110213,-0.000758054,0.000314261
4.591,-0.00188256,0.00192199,0.000109456,-0.000756298,0.000307389
4.592,-0.00188064,0.00192218,0.000108701,-0.000754545,0.000300535
4.593,-0.00187872,0.00192237,0.000107947,-0.000752795,0.000293698
4.594,-0.00187679,0.00192255,0.000107195,-0.000751047,0.00028688
4.595,-0.00187487,0.00192272,0.000106445,-0.000749302,0.000280079
4.596,-0.00187295,0.00192289,0.000105697,-0.000747559,0.000273296
4.597,-0.00187103,0.00192306,0.00010495,-0.000745819,0.000266531
4.598,-0.0018691,0.00192321,0.000104205,-0.000744082,0.000259783
4.599,-0.00186718,0.00192336,0.000103462,-0.000742347,0.000253054
4.6,-0.00186526,0.00192351,0.00010272,-0.000740615,0.000246342
4.601,-0.00186333,0.00192365,0.000101981,-0.000738885,0.000239647
4.602,-0.00186141,0.00192378,0.000101243,-0.000737158,0.00023297
4.603,-0.00185949,0.00192391,0.000100506,-0.000735434,0.000226311
4.604,-0.00185756,0.00192403,9.97717e-05,-0.000733712,0.000219669
4.605,-0.00185564,0.00192415,9.90389e-05,-0.000731993,0.000213045
4.606,-0.00185371,0.00192426,9.83078e-05,-0.000730276,0.000206439
4.607,-0.00185179,0.00192436,9.75783e-05,-0.000728562,0.00019985
4.608,-0.00184986,0.00192446,9.68506e-05,-0.00072685,0.000193278
4.609,-0.00184794,0.00192455,9.61246e-05,-0.000725141,0.000186724
4.61,-0.00184602,0.00192464,9.54004e-05,-0.000723435,0.000180187
4.611,-0.00184409,0.00192472,9.46778e-05,-0.000721731,0.000173667
4.612,-0.00184217,0.00192479,9.39569e-05,-0.00072003,0.000167165
4.613,-0.00184024,0.00192486,9.32377e-05,-0.000718331,0.00016068
4.614,-0.00183832,0.00192492,9.25202e-05,-0.000716635,0.000154212
4.615,-0.00183639,0.00192498,9.18045e-05,-0.000714942,0.000147762
4.616,-0.00183447,0.00192503,9.10904e-05,-0.000713251,0.000141329
4.617,-0.00183254,0.00192508,9.0378e-05,-0.000711562,0.000134913
4.618,-0.00183062,0.00192512,8.96672e-05,-0.000709876,0.000128514
4.619,-0.00182869,0.00192515,8.89582e-05,-0.000708193,0.000122132
4.62,-0.00182677,0.00192518,8.82508e-05,-0.000706512,0.000115767
4.621,-0.00182484,0.0019252,8.75452e-05,-0.000704834,0.00010942
4.622,-0.00182292,0.00192522,8.68412e-05,-0.000703159,0.000103089
4.623,-0.00182099,0.00192523,8.61389e-05,-0.000701486,9.67758e-05
4.624,-0.00181906,0.00192524,8.54382e-05,-0.000699815,9.04793e-05
4.625,-0.00181714,0.00192524,8.47392e-05,-0.000698147,8.41997e-05
4.626,-0.00181521,0.00192524,8.40419e-05,-0.000696482,7.79371e-05
4.627,-0.00181329,0.00192523,8.33463e-05,-0.000694819,7.16913e-05
4.628,-0.00181136,0.00192521,8.26523e-05,-0.000693158,6.54625e-05
4.629,-0.00180944,0.00192519,8.196e-05,-0.0006915,5.92505e-05
4.63,-0.00180751,0.00192516,8.12693e-05,-0.000689845,5.30553e-05
4.631,-0.00180559,0.00192513,8.05803e-05,-0.000688192,4.68769e-05
4.632,-0.00180366,0.00192509,7.98929e-05,-0.000686542,4.07153e-05
4.633,-0.00180174,0.00192505,7.92072e-05,-0.000684895,3.45704e-05
4.634,-0.00179981,0.001925,7.85231e-05,-0.000683249,2.84422e-05
4.635,-0.00179789,0.00192494,7.78407e-05,-0.000681607,2.23307e-05
4.636,-0.00179596,0.00192488,7.71599e-05,-0.000679967,1.62358e-05
4.637,-0.00179404,0.00192482,7.64808e-05,-0.000678329,1.01576e-05
4.638,-0.00179211,0.00192475,7.58032e-05,-0.000676694,4.09593e-06
4.639,-0.00179019,0.00192467,7.51274e-05,-0.000675061,-1.94915e-06
4.64,-0.00178826,0.00192459,7.44531e-05,-0.000673431,-7.97769e-06
4.641,-0.00178634,0.0019245,7.37805e-05,-0.000671804,-1.39897e-05
4.642,-0.00178442,0.00192441,7.31095e-05,-0.000670179,-1.99853e-05
4.643,-0.00178249,0.00192432,7.24401e-05,-0.000668556,-2.59644e-05
4.644,-0.00178057,0.00192421,7.17724e-05,-0.000666936,-3.1927e-05
4.645,-0.00177864,0.0019241,7.11063e-05,-0.000665318,-3.78733e-05
4.646,-0.00177672,0.00192399,7.04418e-05,-0.000663703,-4.38032e-05
4.647,-0.00177479,0.00192387,6.97789e-05,-0.000662091,-4.97167e-05
4.648,-0.00177287,0.00192375,6.91176e-05,-0.000660481,-5.56139e-05
4.649,-0.00177095,0.00192362,6.84579e-05,-0.000658873,-6.14949e-05
4.65,-0.00176902,0.00192349,6.77998e-05,-0.000657268,-6.73595e-05
4.651,-0.0017671,0.00192335,6.71434e-05,-0.000655665,-7.3208e-05
4.652,-0.00176518,0.0019232,6.64885e-05,-0.000654065,-7.90402e-05
4.653,-0.00176325,0.00192305,6.58352e-05,-0.000652468,-8.48563e-05
4.654,-0.00176133,0.0019229,6.51836e-05,-0.000650873,-9.06562e-05
4.655,-0.00175941,0.00192274,6.45335e-05,-0.00064928,-9.64399e-05
4.656,-0.00175749,0.00192257,6.3885e-05,-0.00064769,-0.000102208
4.657,-0.00175556,0.0019224,6.32381e-05,-0.000646102,-0.000107959
4.658,-0.00175364,0.00192223,6.25928e-05,-0.000644517,-0.000113695
4.659,-0.00175172,0.00192205,6.19491e-05,-0.000642934,-0.000119414
4.66,-0.0017498,0.00192186,6.13069e-05,-0.000641354,-0.000125118
4.661,-0.00174787,0.00192167,6.06664e-05,-0.000639776,-0.000130805
4.662,-0.00174595,0.00192147,6.00274e-05,-0.000638201,-0.000136477
4.663,-0.00174403,0.00192127,5.939e-05,-0.000636628,-0.000142133
4.664,-0.00174211,0.00192107,5.87541e-05,-0.000635057,-0.000147773
4.665,-0.00174019,0.00192086,5.81199e-05,-0.000633489,-0.000153397
4.666,-0.00173827,0.00192064,5.74872e-05,-0.000631924,-0.000159005
4.667,-0.00173635,0.00192042,5.6856e-05,-0.000630361,-0.000164597
4.668,-0.00173443,0.00192019,5.62264e-05,-0.0006288,-0.000170174
4.669,-0.00173251,0.00191996,5.55984e-05,-0.000627242,-0.000175735
4.67,-0.00173059,0.00191973,5.4972e-05,-0.000625686,-0.00018128
4.671,-0.00172867,0.00191949,5.43471e-05,-0.000624133,-0.00018681
4.672,-0.00172675,0.00191924,5.37237e-05,-0.000622582,-0.000192323
4.673,-0.00172483,0.00191899,5.31019e-05,-0.000621034,-0.000197822
4.674,-0.00172291,0.00191874,5.24816e-05,-0.000619488,-0.000203304
4.675,-0.00172099,0.00191848,5.18629e-05,-0.000617944,-0.000208771
4.676,-0.00171907,0.00191821,5.12457e-05,-0.000616403,-0.000214223
4.677,-0.00171716,0.00191794,5.06301e-05,-0.000614865,-0.000219658
4.678,-0.00171524,0.00191767,5.0016e-05,-0.000613328,-0.000225079
4.679,-0.00171332,0.00191739,4.94035e-05,-0.000611794,-0.000230484
4.68,-0.0017114,0.00191711,4.87924e-05,-0.000610263,-0.000235873
4.681,-0.00170949,0.00191682,4.81829e-05,-0.000608734,-0.000241247
4.682,-0.00170757,0.00191652,4.7575e-05,-0.000607208,-0.000246606
4.683,-0.00170565,0.00191622,4.69685e-05,-0.000605684,-0.000251949
4.684,-0.00170374,0.00191592,4.63636e-05,-0.000604162,-0.000257277
4.685,-0.00170182,0.00191561,4.57602e-05,-0.000602643,-0.00026259
4.686,-0.00169991,0.0019153,4.51583e-05,-0.000601126,-0.000267887
4.687,-0.00169799,0.00191498,4.45579e-05,-0.000599611,-0.000273169
4.688,-0.00169608,0.00191466,4.39591e-05,-0.000598099,-0.000278436
4.689,-0.00169416,0.00191434,4.33617e-05,-0.000596589,-0.000283687
4.69,-0.00169225,0.001914,4.27659e-05,-0.000595082,-0.000288924
4.691,-0.00169033,0.00191367,4.21716e-05,-0.000593577,-0.000294145
4.692,-0.00168842,0.00191333,4.15788e-05,-0.000592075,-0.000299351
4.693,-0.00168651,0.00191298,4.09874e-05,-0.000590575,-0.000304542
4.694,-0.00168459,0.00191263,4.03976e-05,-0.000589077,-0.000309718
4.695,-0.00168268,0.00191228,3.98093e-05,-0.000587582,-0.000314879
4.696,-0.00168077,0.00191192,3.92224e-05,-0.000586089,-0.000320025
4.697,-0.00167886,0.00191156,3.86371e-05,-0.000584599,-0.000325156
4.698,-0.00167695,0.00191119,3.80532e-05,-0.00058311,-0.000330272
4.699,-0.00167504,0.00191082,3.74709e-05,-0.000581625,-0.000335373
4.7,-0.00167312,0.00191044,3.689e-05,-0.000580141,-0.000340459
4.701,-0.00167121,0.00191006,3.63106e-05,-0.00057866,-0.00034553
4.702,-0.0016693,0.00190967,3.57327e-05,-0.000577182,-0.000350586
4.703,-0.0016674,0.00190928,3.51562e-05,-0.000575706,-0.000355628
4.704,-0.00166549,0.00190889,3.45813e-05,-0.000574232,-0.000360654
4.705,-0.00166358,0.00190849,3.40078e-05,-0.00057276,-0.000365666
4.706,-0.00166167,0.00190808,3.34358e-05,-0.000571291,-0.000370663
4.707,-0.00165976,0.00190768,3.28652e-05,-0.000569824,-0.000375645
4.708,-0.00165785,0.00190726,3.22961e-05,-0.00056836,-0.000380613
4.709,-0.00165595,0.00190685,3.17285e-05,-0.000566898,-0.000385566
4.71,-0.00165404,0.00190643,3.11623e-05,-0.000565438,-0.000390504
4.711,-0.00165213,0.001906,3.05976e-05,-0.000563981,-0.000395428
4.712,-0.00165023,0.00190557,3.00343e-05,-0.000562526,-0.000400337
4.713,-0.00164832,0.00190514,2.94725e-05,-0.000561074,-0.000405231
4.714,-0.00164642,0.0019047,2.89122e-05,-0.000559623,-0.000410111
4.715,-0.00164451,0.00190425,2.83533e-05,-0.000558175,-0.000414976
4.716,-0.00164261,0.00190381,2.77958e-05,-0.00055673,-0.000419827
4.717,-0.00164071,0.00190335,2.72398e-05,-0.000555287,-0.000424663
4.718,-0.0016388,0.0019029,2.66853e-05,-0.000553846,-0.000429485
4.719,-0.0016369,0.00190244,2.61322e-05,-0.000552407,-0.000434293
4.72,-0.001635,0.00190197,2.55805e-05,-0.000550971,-0.000439086
4.721,-0.0016331,0.00190151,2.50302e-05,-0.000549537,-0.000443864
4.722,-0.00163119,0.00190103,2.44814e-05,-0.000548106,-0.000448629
4.723,-0.00162929,0.00190056,2.3934e-05,-0.000546676,-0.000453379
4.724,-0.00162739,0.00190007,2.3388e-05,-0.00054525,-0.000458114
4.725,-0.00162549,0.00189959,2.28435e-05,-0.000543825,-0.000462836
4.726,-0.00162359,0.0018991,2.23004e-05,-0.000542403,-0.000467543
4.727,-0.0016217,0.0018986,2.17587e-05,-0.000540983,-0.000472236
4.728,-0.0016198,0.00189811,2.12184e-05,-0.000539565,-0.000476914
4.729,-0.0016179,0.0018976,2.06796e-05,-0.00053815,-0.000481579
4.73,-0.001616,0.0018971,2.01421e-05,-0.000536737,-0.000486229
4.731,-0.00161411,0.00189659,1.96061e-05,-0.000535326,-0.000490866
4.732,-0.00161221,0.00189607,1.90715e-05,-0.000533918,-0.000495488
4.733,-0.00161031,0.00189556,1.85383e-05,-0.000532512,-0.000500096
4.734,-0.00160842,0.00189503,1.80064e-05,-0.000531108,-0.00050469
4.735,-0.00160652,0.00189451,1.7476e-05,-0.000529707,-0.00050927
4.736,-0.00160463,0.00189398,1.6947e-05,-0.000528308,-0.000513836
4.737,-0.00160273,0.00189344,1.64194e-05,-0.000526911,-0.000518388
4.738,-0.00160084,0.0018929,1.58932e-05,-0.000525516,-0.000522926
4.739,-0.00159895,0.00189236,1.53684e-05,-0.000524124,-0.00052745
4.74,-0.00159706,0.00189181,1.4845e-05,-0.000522734,-0.00053196
4.741,-0.00159517,0.00189126,1.43229e-05,-0.000521346,-0.000536457
4.742,-0.00159327,0.00189071,1.38023e-05,-0.000519961,-0.000540939
4.743,-0.00159138,0.00189015,1.3283e-05,-0.000518578,-0.000545408
4.744,-0.00158949,0.00188959,1.27651e-05,-0.000517197,-0.000549863
4.745,-0.0015876,0.00188902,1.22486e-05,-0.000515819,-0.000554304
4.746,-0.00158572,0.00188845,1.17335e-05,-0.000514442,-0.000558731
4.747,-0.00158383,0.00188787,1.12197e-05,-0.000513068,-0.000563145
4.748,-0.00158194,0.0018873,1.07073e-05,-0.000511697,-0.000567545
4.749,-0.00158005,0.00188671,1.01963e-05,-0.000510327,-0.000571931
4.75,-0.00157817,0.00188613,9.68669e-06,-0.00050896,-0.000576304
4.751,-0.00157628,0.00188554,9.17842e-06,-0.000507595,-0.000580663
4.752,-0.0015744,0.00188494,8.6715e-06,-0.000506233,-0.000585008
4.753,-0.00157251,0.00188435,8.16595e-06,-0.000504872,-0.00058934
4.754,-0.00157063,0.00188374,7.66176e-06,-0.000503514,-0.000593658
4.755,-0.00156874,0.00188314,7.15892e-06,-0.000502158,-0.000597963
4.756,-0.00156686,0.00188253,6.65744e-06,-0.000500805,-0.000602254
4.757,-0.00156498,0.00188192,6.15732e-06,-0.000499453,-0.000606532
4.758,-0.0015631,0.0018813,5.65854e-06,-0.000498104,-0.000610796
4.759,-0.00156122,0.00188068,5.16111e-06,-0.000496757,-0.000615047
4.76,-0.00155934,0.00188006,4.66502e-06,-0.000495413,-0.000619284
4.761,-0.00155746,0.00187943,4.17028e-06,-0.00049407,-0.000623508
4.762,-0.00155558,0.0018788,3.67688e-06,-0.00049273,-0.000627719
4.763,-0.0015537,0.00187816,3.18482e-06,-0.000491392,-0.000631916
4.764,-0.00155182,0.00187752,2.6941e-06,-0.000490057,-0.0006361
4.765,-0.00154994,0.00187688,2.20471e-06,-0.000488723,-0.000640271
4.766,-0.00154807,0.00187623,1.71665e-06,-0.000487392,-0.000644429
4.767,-0.00154619,0.00187558,1.22993e-06,-0.000486063,-0.000648573
4.768,-0.00154432,0.00187493,7.44526e-07,-0.000484737,-0.000652704
4.769,-0.00154244,0.00187427,2.60453e-07,-0.000483412,-0.000656822
4.77,-0.00154057,0.00187361,-2.22298e-07,-0.00048209,-0.000660926
4.771,-0.00153869,0.00187295,-7.03726e-07,-0.00048077,-0.000665018
4.772,-0.00153682,0.00187228,-1.18384e-06,-0.000479452,-0.000669096
4.773,-0.00153495,0.00187161,-1.66263e-06,-0.000478136,-0.000673162
4.774,-0.00153308,0.00187093,-2.14011e-06,-0.000476823,-0.000677214
4.775,-0.00153121,0.00187025,-2.61628e-06,-0.000475512,-0.000681253
4.776,-0.00152934,0.00186957,-3.09113e-06,-0.000474203,-0.00068528
4.777,-0.00152747,0.00186888,-3.56468e-06,-0.000472896,-0.000689293
4.778,-0.0015256,0.00186819,-4.03692e-06,-0.000471592,-0.000693293
4.779,-0.00152373,0.0018675,-4.50786e-06,-0.000470289,-0.00069728
4.78,-0.00152186,0.00186681,-4.9775e-06,-0.000468989,-0.000701255
4.781,-0.00152,0.00186611,-5.44584e-06,-0.000467691,-0.000705216
4.782,-0.00151813,0.0018654,-5.91288e-06,-0.000466395,-0.000709165
4.783,-0.00151627,0.00186469,-6.37863e-06,-0.000465102,-0.000713101
4.784,-0.0015144,0.00186398,-6.84309e-06,-0.00046381,-0.000717024
4.785,-0.00151254,0.00186327,-7.30625e-06,-0.000462521,-0.000720934
4.786,-0.00151068,0.00186255,-7.76813e-06,-0.000461234,-0.000724831
4.787,-0.00150881,0.00186183,-8.22872e-06,-0.000459949,-0.000728716
4.788,-0.00150695,0.00186111,-8.68803e-06,-0.000458667,-0.000732587
4.789,-0.00150509,0.00186038,-9.14605e-06,-0.000457386,-0.000736447
4.79,-0.00150323,0.00185965,-9.6028e-06,-0.000456108,-0.000740293
4.791,-0.00150137,0.00185891,-1.00583e-05,-0.000454832,-0.000744127
4.792,-0.00149951,0.00185818,-1.05125e-05,-0.000453558,-0.000747948
4.793,-0.00149766,0.00185743,-1.09654e-05,-0.000452286,-0.000751756
4.794,-0.0014958,0.00185669,-1.1417e-05,-0.000451017,-0.000755552
4.795,-0.00149394,0.00185594,-1.18674e-05,-0.000449749,-0.000759336
4.796,-0.00149209,0.00185519,-1.23165e-05,-0.000448484,-0.000763107
4.797,-0.00149023,0.00185444,-1.27644e-05,-0.000447221,-0.000766865
4.798,-0.00148838,0.00185368,-1.3211e-05,-0.00044596,-0.000770611
4.799,-0.00148653,0.00185292,-1.36563e-05,-0.000444701,-0.000774344
4.8,-0.00148467,0.00185215,-1.41004e-05,-0.000443445,-0.000778065
4.801,-0.00148282,0.00185139,-1.45432e-05,-0.00044219,-0.000781773
4.802,-0.00148097,0.00185061,-1.49848e-05,-0.000440938,-0.000785469
4.803,-0.00147912,0.00184984,-1.54251e-05,-0.000439688,-0.000789153
4.804,-0.00147727,0.00184906,-1.58641e-05,-0.00043844,-0.000792824
4.805,-0.00147542,0.00184828,-1.63019e-05,-0.000437194,-0.000796483
4.806,-0.00147357,0.0018475,-1.67385e-05,-0.00043595,-0.00080013
4.807,-0.00147173,0.00184671,-1.71738e-05,-0.000434709,-0.000803764
4.808,-0.00146988,0.00184592,-1.76079e-05,-0.000433469,-0.000807386
4.809,-0.00146804,0.00184513,-1.80408e-05,-0.000432232,-0.000810996
4.81,-0.00146619,0.00184433,-1.84724e-05,-0.000430997,-0.000814594
4.811,-0.00146435,0.00184353,-1.89028e-05,-0.000429764,-0.000818179
4.812,-0.0014625,0.00184273,-1.93319e-05,-0.000428533,-0.000821752
4.813,-0.00146066,0.00184192,-1.97598e-05,-0.000427304,-0.000825314
4.814,-0.00145882,0.00184111,-2.01865e-05,-0.000426077,-0.000828863
4.815,-0.00145698,0.0018403,-2.0612e-05,-0.000424853,-0.000832399
4.816,-0.00145514,0.00183948,-2.10362e-05,-0.00042363,-0.000835924
