t,x,x_dot,theta,theta_dot,u
6.764,-0.00294102,-0.0135881,0.00268347,-0.00299528,0.0277493
6.765,-0.0029546,-0.013563,0.00268048,-0.00299283,0.0277176
6.766,-0.00296815,-0.013538,0.00267749,-0.00299039,0.0276859
6.767,-0.00298168,-0.0135129,0.0026745,-0.00298794,0.0276543
6.768,-0.00299518,-0.0134879,0.00267151,-0.0029855,0.0276227
6.769,-0.00300865,-0.013463,0.00266853,-0.00298306,0.0275911
6.77,-0.0030221,-0.013438,0.00266555,-0.00298061,0.0275595
6.771,-0.00303553,-0.0134131,0.00266257,-0.00297817,0.027528
6.772,-0.00304893,-0.0133882,0.00265959,-0.00297574,0.0274965
6.773,-0.0030623,-0.0133634,0.00265662,-0.0029733,0.027465
6.774,-0.00307566,-0.0133385,0.00265364,-0.00297086,0.0274336
6.775,-0.00308898,-0.0133137,0.00265067,-0.00296843,0.0274021
6.776,-0.00310228,-0.013289,0.00264771,-0.00296599,0.0273707
6.777,-0.00311556,-0.0132642,0.00264474,-0.00296356,0.0273393
6.778,-0.00312881,-0.0132395,0.00264178,-0.00296113,0.027308
6.779,-0.00314204,-0.0132148,0.00263882,-0.0029587,0.0272767
6.78,-0.00315524,-0.0131902,0.00263586,-0.00295627,0.0272454
6.781,-0.00316842,-0.0131655,0.00263291,-0.00295385,0.0272141
6.782,-0.00318157,-0.0131409,0.00262995,-0.00295142,0.0271829
6.783,-0.0031947,-0.0131163,0.002627,-0.002949,0.0271516
6.784,-0.0032078,-0.0130918,0.00262406,-0.00294657,0.0271205
6.785,-0.00322088,-0.0130673,0.00262111,-0.00294415,0.0270893
6.786,-0.00323394,-0.0130428,0.00261817,-0.00294173,0.0270581
6.787,-0.00324697,-0.0130183,0.00261523,-0.00293931,0.027027
6.788,-0.00325998,-0.0129939,0.00261229,-0.00293689,0.0269959
6.789,-0.00327296,-0.0129695,0.00260935,-0.00293447,0.0269649
6.79,-0.00328591,-0.0129451,0.00260642,-0.00293206,0.0269339
6.791,-0.00329885,-0.0129208,0.00260349,-0.00292964,0.0269028
6.792,-0.00331176,-0.0128965,0.00260056,-0.00292723,0.0268719
6.793,-0.00332464,-0.0128722,0.00259763,-0.00292482,0.0268409
6.794,-0.0033375,-0.0128479,0.00259471,-0.00292241,0.02681
6.795,-0.00335034,-0.0128237,0.00259179,-0.00292,0.0267791
6.796,-0.00336315,-0.0127995,0.00258887,-0.00291759,0.0267482
6.797,-0.00337594,-0.0127753,0.00258595,-0.00291518,0.0267173
6.798,-0.0033887,-0.0127511,0.00258304,-0.00291278,0.0266865
6.799,-0.00340144,-0.012727,0.00258013,-0.00291037,0.0266557
6.8,-0.00341415,-0.0127029,0.00257722,-0.00290797,0.0266249
6.801,-0.00342684,-0.0126788,0.00257431,-0.00290557,0.0265942
6.802,-0.00343951,-0.0126548,0.00257141,-0.00290317,0.0265635
6.803,-0.00345215,-0.0126308,0.00256851,-0.00290077,0.0265328
6.804,-0.00346477,-0.0126068,0.00256561,-0.00289837,0.0265021
6.805,-0.00347737,-0.0125829,0.00256271,-0.00289597,0.0264715
6.806,-0.00348994,-0.0125589,0.00255982,-0.00289358,0.0264408
6.807,-0.00350248,-0.012535,0.00255692,-0.00289118,0.0264103
6.808,-0.00351501,-0.0125112,0.00255403,-0.00288879,0.0263797
6.809,-0.00352751,-0.0124873,0.00255115,-0.0028864,0.0263491
6.81,-0.00353998,-0.0124635,0.00254826,-0.00288401,0.0263186
6.811,-0.00355243,-0.0124397,0.00254538,-0.00288162,0.0262881
6.812,-0.00356486,-0.0124159,0.0025425,-0.00287923,0.0262577
6.813,-0.00357727,-0.0123922,0.00253962,-0.00287684,0.0262272
6.814,-0.00358965,-0.0123685,0.00253674,-0.00287446,0.0261968
6.815,-0.003602,-0.0123448,0.00253387,-0.00287207,0.0261664
6.816,-0.00361434,-0.0123212,0.002531,-0.00286969,0.0261361
6.817,-0.00362665,-0.0122975,0.00252813,-0.00286731,0.0261058
6.818,-0.00363893,-0.0122739,0.00252526,-0.00286493,0.0260754
6.819,-0.00365119,-0.0122504,0.0025224,-0.00286255,0.0260452
6.82,-0.00366343,-0.0122268,0.00251954,-0.00286017,0.0260149
6.821,-0.00367565,-0.0122033,0.00251668,-0.00285779,0.0259847
6.822,-0.00368784,-0.0121798,0.00251382,-0.00285542,0.0259545
6.823,-0.00370001,-0.0121564,0.00251097,-0.00285305,0.0259243
6.824,-0.00371215,-0.0121329,0.00250812,-0.00285067,0.0258941
6.825,-0.00372427,-0.0121095,0.00250527,-0.0028483,0.025864
6.826,-0.00373637,-0.0120862,0.00250242,-0.00284593,0.0258339
6.827,-0.00374844,-0.0120628,0.00249958,-0.00284356,0.0258038
6.828,-0.0037605,-0.0120395,0.00249673,-0.00284119,0.0257738
6.829,-0.00377252,-0.0120162,0.00249389,-0.00283883,0.0257438
6.83,-0.00378453,-0.0119929,0.00249106,-0.00283646,0.0257138
6.831,-0.00379651,-0.0119697,0.00248822,-0.0028341,0.0256838
6.832,-0.00380847,-0.0119465,0.00248539,-0.00283174,0.0256538
6.833,-0.0038204,-0.0119233,0.00248256,-0.00282937,0.0256239
6.834,-0.00383231,-0.0119001,0.00247973,-0.00282701,0.025594
6.835,-0.0038442,-0.011877,0.0024769,-0.00282466,0.0255641
6.836,-0.00385607,-0.0118539,0.00247408,-0.0028223,0.0255343
6.837,-0.00386791,-0.0118308,0.00247126,-0.00281994,0.0255045
6.838,-0.00387973,-0.0118078,0.00246844,-0.00281759,0.0254747
6.839,-0.00389153,-0.0117847,0.00246562,-0.00281523,0.0254449
6.84,-0.0039033,-0.0117617,0.00246281,-0.00281288,0.0254152
6.841,-0.00391505,-0.0117388,0.00246,-0.00281053,0.0253854
6.842,-0.00392678,-0.0117158,0.00245719,-0.00280818,0.0253557
6.843,-0.00393848,-0.0116929,0.00245438,-0.00280583,0.0253261
6.844,-0.00395016,-0.01167,0.00245158,-0.00280348,0.0252964
6.845,-0.00396182,-0.0116471,0.00244878,-0.00280114,0.0252668
6.846,-0.00397346,-0.0116243,0.00244598,-0.00279879,0.0252372
6.847,-0.00398507,-0.0116015,0.00244318,-0.00279645,0.0252077
6.848,-0.00399666,-0.0115787,0.00244038,-0.00279411,0.0251781
6.849,-0.00400823,-0.011556,0.00243759,-0.00279176,0.0251486
6.85,-0.00401977,-0.0115332,0.0024348,-0.00278942,0.0251191
6.851,-0.00403129,-0.0115105,0.00243201,-0.00278709,0.0250896
6.852,-0.00404279,-0.0114879,0.00242922,-0.00278475,0.0250602
6.853,-0.00405427,-0.0114652,0.00242644,-0.00278241,0.0250308
6.854,-0.00406572,-0.0114426,0.00242366,-0.00278008,0.0250014
6.855,-0.00407715,-0.01142,0.00242088,-0.00277774,0.024972
6.856,-0.00408856,-0.0113974,0.0024181,-0.00277541,0.0249427
6.857,-0.00409995,-0.0113749,0.00241533,-0.00277308,0.0249134
6.858,-0.00411131,-0.0113524,0.00241256,-0.00277075,0.0248841
6.859,-0.00412265,-0.0113299,0.00240979,-0.00276842,0.0248548
6.86,-0.00413397,-0.0113074,0.00240702,-0.0027661,0.0248256
6.861,-0.00414527,-0.011285,0.00240426,-0.00276377,0.0247964
6.862,-0.00415654,-0.0112626,0.00240149,-0.00276145,0.0247672
6.863,-0.00416779,-0.0112402,0.00239873,-0.00275912,0.024738
6.864,-0.00417902,-0.0112178,0.00239598,-0.0027568,0.0247089
6.865,-0.00419023,-0.0111955,0.00239322,-0.00275448,0.0246798
6.866,-0.00420141,-0.0111732,0.00239047,-0.00275216,0.0246507
6.867,-0.00421258,-0.0111509,0.00238772,-0.00274984,0.0246216
6.868,-0.00422372,-0.0111287,0.00238497,-0.00274752,0.0245926
6.869,-0.00423483,-0.0111064,0.00238222,-0.00274521,0.0245636
6.87,-0.00424593,-0.0110842,0.00237948,-0.00274289,0.0245346
6.871,-0.004257,-0.0110621,0.00237673,-0.00274058,0.0245056
6.872,-0.00426805,-0.0110399,0.002374,-0.00273827,0.0244767
6.873,-0.00427908,-0.0110178,0.00237126,-0.00273596,0.0244478
6.874,-0.00429009,-0.0109957,0.00236852,-0.00273365,0.0244189
6.875,-0.00430107,-0.0109736,0.00236579,-0.00273134,0.02439
6.876,-0.00431204,-0.0109516,0.00236306,-0.00272903,0.0243612
6.877,-0.00432298,-0.0109296,0.00236033,-0.00272673,0.0243323
6.878,-0.00433389,-0.0109076,0.00235761,-0.00272442,0.0243036
6.879,-0.00434479,-0.0108856,0.00235488,-0.00272212,0.0242748
6.88,-0.00435567,-0.0108637,0.00235216,-0.00271982,0.0242461
6.881,-0.00436652,-0.0108418,0.00234944,-0.00271752,0.0242173
6.882,-0.00437735,-0.0108199,0.00234673,-0.00271522,0.0241887
6.883,-0.00438816,-0.010798,0.00234401,-0.00271292,0.02416
6.884,-0.00439895,-0.0107762,0.0023413,-0.00271063,0.0241313
6.885,-0.00440971,-0.0107544,0.00233859,-0.00270833,0.0241027
6.886,-0.00442045,-0.0107326,0.00233589,-0.00270604,0.0240741
6.887,-0.00443118,-0.0107108,0.00233318,-0.00270374,0.0240456
6.888,-0.00444188,-0.0106891,0.00233048,-0.00270145,0.024017
6.889,-0.00445255,-0.0106674,0.00232778,-0.00269916,0.0239885
6.89,-0.00446321,-0.0106457,0.00232508,-0.00269687,0.02396
6.891,-0.00447385,-0.0106241,0.00232238,-0.00269459,0.0239316
6.892,-0.00448446,-0.0106025,0.00231969,-0.0026923,0.0239031
6.893,-0.00449505,-0.0105809,0.002317,-0.00269001,0.0238747
6.894,-0.00450562,-0.0105593,0.00231431,-0.00268773,0.0238463
6.895,-0.00451617,-0.0105377,0.00231162,-0.00268545,0.0238179
6.896,-0.0045267,-0.0105162,0.00230894,-0.00268317,0.0237896
6.897,-0.0045372,-0.0104947,0.00230626,-0.00268089,0.0237613
6.898,-0.00454769,-0.0104732,0.00230358,-0.00267861,0.023733
6.899,-0.00455815,-0.0104518,0.0023009,-0.00267633,0.0237047
6.9,-0.00456859,-0.0104304,0.00229823,-0.00267405,0.0236765
6.901,-0.00457901,-0.010409,0.00229555,-0.00267178,0.0236483
6.902,-0.00458941,-0.0103876,0.00229288,-0.0026695,0.0236201
6.903,-0.00459978,-0.0103663,0.00229021,-0.00266723,0.0235919
6.904,-0.00461014,-0.0103449,0.00228755,-0.00266496,0.0235637
6.905,-0.00462047,-0.0103237,0.00228488,-0.00266269,0.0235356
6.906,-0.00463079,-0.0103024,0.00228222,-0.00266042,0.0235075
6.907,-0.00464108,-0.0102811,0.00227956,-0.00265815,0.0234795
6.908,-0.00465135,-0.0102599,0.00227691,-0.00265589,0.0234514
6.909,-0.0046616,-0.0102387,0.00227425,-0.00265362,0.0234234
6.91,-0.00467183,-0.0102176,0.0022716,-0.00265136,0.0233954
6.911,-0.00468203,-0.0101964,0.00226895,-0.0026491,0.0233674
6.912,-0.00469222,-0.0101753,0.0022663,-0.00264684,0.0233395
6.913,-0.00470238,-0.0101542,0.00226365,-0.00264458,0.0233115
6.914,-0.00471253,-0.0101332,0.00226101,-0.00264232,0.0232836
6.915,-0.00472265,-0.0101121,0.00225837,-0.00264006,0.0232558
6.916,-0.00473275,-0.0100911,0.00225573,-0.00263781,0.0232279
6.917,-0.00474283,-0.0100701,0.00225309,-0.00263555,0.0232001
6.918,-0.00475289,-0.0100492,0.00225046,-0.0026333,0.0231723
6.919,-0.00476293,-0.0100282,0.00224783,-0.00263105,0.0231445
6.92,-0.00477295,-0.0100073,0.0022452,-0.00262879,0.0231167
6.921,-0.00478295,-0.00998642,0.00224257,-0.00262654,0.023089
6.922,-0.00479292,-0.00996556,0.00223994,-0.0026243,0.0230613
6.923,-0.00480288,-0.00994472,0.00223732,-0.00262205,0.0230336
6.924,-0.00481281,-0.00992391,0.0022347,-0.0026198,0.0230059
6.925,-0.00482273,-0.00990312,0.00223208,-0.00261756,0.0229783
6.926,-0.00483262,-0.00988236,0.00222947,-0.00261532,0.0229507
6.927,-0.00484249,-0.00986162,0.00222685,-0.00261307,0.0229231
6.928,-0.00485234,-0.00984091,0.00222424,-0.00261083,0.0228956
6.929,-0.00486217,-0.00982022,0.00222163,-0.00260859,0.022868
6.93,-0.00487198,-0.00979956,0.00221902,-0.00260636,0.0228405
6.931,-0.00488177,-0.00977892,0.00221642,-0.00260412,0.022813
6.932,-0.00489154,-0.00975831,0.00221381,-0.00260188,0.0227856
6.933,-0.00490129,-0.00973772,0.00221121,-0.00259965,0.0227581
6.934,-0.00491102,-0.00971716,0.00220861,-0.00259742,0.0227307
6.935,-0.00492072,-0.00969662,0.00220602,-0.00259518,0.0227033
6.936,-0.00493041,-0.00967611,0.00220342,-0.00259295,0.0226759
6.937,-0.00494007,-0.00965562,0.00220083,-0.00259072,0.0226486
6.938,-0.00494972,-0.00963516,0.00219824,-0.0025885,0.0226213
6.939,-0.00495934,-0.00961472,0.00219566,-0.00258627,0.022594
6.94,-0.00496895,-0.0095943,0.00219307,-0.00258404,0.0225667
6.941,-0.00497853,-0.00957391,0.00219049,-0.00258182,0.0225394
6.942,-0.0049881,-0.00955355,0.00218791,-0.0025796,0.0225122
6.943,-0.00499764,-0.00953321,0.00218533,-0.00257738,0.022485
6.944,-0.00500716,-0.00951289,0.00218275,-0.00257516,0.0224578
6.945,-0.00501667,-0.0094926,0.00218018,-0.00257294,0.0224307
6.946,-0.00502615,-0.00947234,0.00217761,-0.00257072,0.0224036
6.947,-0.00503561,-0.0094521,0.00217504,-0.0025685,0.0223765
6.948,-0.00504505,-0.00943188,0.00217247,-0.00256629,0.0223494
6.949,-0.00505447,-0.00941169,0.0021699,-0.00256407,0.0223223
6.95,-0.00506388,-0.00939152,0.00216734,-0.00256186,0.0222953
6.951,-0.00507326,-0.00937137,0.00216478,-0.00255965,0.0222683
6.952,-0.00508262,-0.00935126,0.00216222,-0.00255744,0.0222413
6.953,-0.00509196,-0.00933116,0.00215967,-0.00255523,0.0222143
6.954,-0.00510128,-0.00931109,0.00215711,-0.00255302,0.0221874
6.955,-0.00511058,-0.00929105,0.00215456,-0.00255082,0.0221605
6.956,-0.00511986,-0.00927102,0.00215201,-0.00254861,0.0221336
6.957,-0.00512912,-0.00925103,0.00214946,-0.00254641,0.0221067
6.958,-0.00513837,-0.00923106,0.00214692,-0.0025442,0.0220799
6.959,-0.00514759,-0.00921111,0.00214437,-0.002542,0.0220531
6.96,-0.00515679,-0.00919118,0.00214183,-0.0025398,0.0220263
6.961,-0.00516597,-0.00917128,0.00213929,-0.0025376,0.0219995
6.962,-0.00517513,-0.00915141,0.00213676,-0.00253541,0.0219727
6.963,-0.00518427,-0.00913156,0.00213422,-0.00253321,0.021946
6.964,-0.00519339,-0.00911173,0.00213169,-0.00253102,0.0219193
6.965,-0.0052025,-0.00909193,0.00212916,-0.00252882,0.0218926
6.966,-0.00521158,-0.00907215,0.00212663,-0.00252663,0.021866
6.967,-0.00522064,-0.00905239,0.00212411,-0.00252444,0.0218394
6.968,-0.00522968,-0.00903266,0.00212158,-0.00252225,0.0218127
6.969,-0.0052387,-0.00901296,0.00211906,-0.00252006,0.0217862
6.97,-0.00524771,-0.00899328,0.00211654,-0.00251787,0.0217596
6.971,-0.00525669,-0.00897362,0.00211403,-0.00251569,0.0217331
6.972,-0.00526566,-0.00895398,0.00211151,-0.0025135,0.0217066
6.973,-0.0052746,-0.00893437,0.002109,-0.00251132,0.0216801
6.974,-0.00528352,-0.00891479,0.00210649,-0.00250914,0.0216536
6.975,-0.00529243,-0.00889523,0.00210398,-0.00250696,0.0216272
6.976,-0.00530131,-0.00887569,0.00210148,-0.00250478,0.0216007
6.977,-0.00531018,-0.00885617,0.00209897,-0.0025026,0.0215743
6.978,-0.00531903,-0.00883668,0.00209647,-0.00250042,0.021548
6.979,-0.00532785,-0.00881722,0.00209397,-0.00249824,0.0215216
6.98,-0.00533666,-0.00879778,0.00209148,-0.00249607,0.0214953
6.981,-0.00534545,-0.00877836,0.00208898,-0.0024939,0.021469
6.982,-0.00535422,-0.00875896,0.00208649,-0.00249172,0.0214427
6.983,-0.00536297,-0.00873959,0.002084,-0.00248955,0.0214165
6.984,-0.0053717,-0.00872025,0.00208151,-0.00248738,0.0213902
6.985,-0.00538041,-0.00870092,0.00207902,-0.00248522,0.021364
6.986,-0.0053891,-0.00868162,0.00207654,-0.00248305,0.0213379
6.987,-0.00539777,-0.00866235,0.00207406,-0.00248088,0.0213117
6.988,-0.00540642,-0.00864309,0.00207158,-0.00247872,0.0212856
6.989,-0.00541506,-0.00862387,0.0020691,-0.00247656,0.0212594
6.99,-0.00542367,-0.00860466,0.00206662,-0.00247439,0.0212334
6.991,-0.00543227,-0.00858548,0.00206415,-0.00247223,0.0212073
6.992,-0.00544084,-0.00856632,0.00206168,-0.00247007,0.0211812
6.993,-0.0054494,-0.00854719,0.00205921,-0.00246792,0.0211552
6.994,-0.00545794,-0.00852808,0.00205674,-0.00246576,0.0211292
6.995,-0.00546646,-0.00850899,0.00205428,-0.0024636,0.0211032
6.996,-0.00547495,-0.00848993,0.00205182,-0.00246145,0.0210773
6.997,-0.00548344,-0.00847089,0.00204936,-0.0024593,0.0210514
6.998,-0.0054919,-0.00845187,0.0020469,-0.00245714,0.0210255
6.999,-0.00550034,-0.00843288,0.00204444,-0.00245499,0.0209996
7,-0.00550876,-0.00841391,0.00204199,-0.00245284,0.0209737
7.001,-0.00551717,-0.00839496,0.00203954,-0.0024507,0.0209479
7.002,-0.00552555,-0.00837604,0.00203709,-0.00244855,0.0209221
7.003,-0.00553392,-0.00835714,0.00203464,-0.0024464,0.0208963
7.004,-0.00554227,-0.00833827,0.00203219,-0.00244426,0.0208705
7.005,-0.0055506,-0.00831941,0.00202975,-0.00244212,0.0208448
7.006,-0.00555891,-0.00830059,0.00202731,-0.00243998,0.0208191
7.007,-0.0055672,-0.00828178,0.00202487,-0.00243783,0.0207934
7.008,-0.00557547,-0.008263,0.00202243,-0.0024357,0.0207677
7.009,-0.00558372,-0.00824424,0.00202,-0.00243356,0.020742
7.01,-0.00559196,-0.0082255,0.00201757,-0.00243142,0.0207164
7.011,-0.00560017,-0.00820679,0.00201514,-0.00242929,0.0206908
7.012,-0.00560837,-0.0081881,0.00201271,-0.00242715,0.0206652
7.013,-0.00561655,-0.00816943,0.00201028,-0.00242502,0.0206397
7.014,-0.00562471,-0.00815079,0.00200786,-0.00242289,0.0206141
7.015,-0.00563285,-0.00813217,0.00200544,-0.00242076,0.0205886
7.016,-0.00564097,-0.00811357,0.00200302,-0.00241863,0.0205631
7.017,-0.00564908,-0.008095,0.0020006,-0.0024165,0.0205377
7.018,-0.00565716,-0.00807645,0.00199818,-0.00241437,0.0205122
7.019,-0.00566523,-0.00805792,0.00199577,-0.00241225,0.0204868
7.02,-0.00567328,-0.00803942,0.00199336,-0.00241013,0.0204614
7.021,-0.00568131,-0.00802093,0.00199095,-0.002408,0.020436
7.022,-0.00568932,-0.00800248,0.00198854,-0.00240588,0.0204107
7.023,-0.00569732,-0.00798404,0.00198614,-0.00240376,0.0203853
7.024,-0.00570529,-0.00796563,0.00198373,-0.00240164,0.02036
7.025,-0.00571325,-0.00794724,0.00198133,-0.00239952,0.0203348
7.026,-0.00572118,-0.00792887,0.00197894,-0.00239741,0.0203095
7.027,-0.0057291,-0.00791053,0.00197654,-0.00239529,0.0202843
7.028,-0.00573701,-0.0078922,0.00197414,-0.00239318,0.020259
7.029,-0.00574489,-0.00787391,0.00197175,-0.00239107,0.0202338
7.03,-0.00575275,-0.00785563,0.00196936,-0.00238896,0.0202087
7.031,-0.0057606,-0.00783738,0.00196697,-0.00238685,0.0201835
7.032,-0.00576843,-0.00781915,0.00196459,-0.00238474,0.0201584
7.033,-0.00577624,-0.00780094,0.00196221,-0.00238263,0.0201333
7.034,-0.00578403,-0.00778276,0.00195982,-0.00238052,0.0201082
7.035,-0.0057918,-0.00776459,0.00195744,-0.00237842,0.0200832
7.036,-0.00579956,-0.00774646,0.00195507,-0.00237631,0.0200581
7.037,-0.0058073,-0.00772834,0.00195269,-0.00237421,0.0200331
7.038,-0.00581502,-0.00771025,0.00195032,-0.00237211,0.0200081
7.039,-0.00582272,-0.00769217,0.00194795,-0.00237001,0.0199832
7.04,-0.0058304,-0.00767413,0.00194558,-0.00236791,0.0199582
7.041,-0.00583807,-0.0076561,0.00194321,-0.00236582,0.0199333
7.042,-0.00584571,-0.0076381,0.00194085,-0.00236372,0.0199084
7.043,-0.00585334,-0.00762012,0.00193848,-0.00236162,0.0198835
7.044,-0.00586095,-0.00760216,0.00193612,-0.00235953,0.0198587
7.045,-0.00586855,-0.00758422,0.00193377,-0.00235744,0.0198338
7.046,-0.00587612,-0.00756631,0.00193141,-0.00235535,0.019809
7.047,-0.00588368,-0.00754842,0.00192905,-0.00235326,0.0197843
7.048,-0.00589122,-0.00753055,0.0019267,-0.00235117,0.0197595
7.049,-0.00589874,-0.0075127,0.00192435,-0.00234908,0.0197347
7.05,-0.00590624,-0.00749488,0.001922,-0.002347,0.01971
7.051,-0.00591373,-0.00747708,0.00191966,-0.00234491,0.0196853
7.052,-0.0059212,-0.0074593,0.00191731,-0.00234283,0.0196607
7.053,-0.00592865,-0.00744154,0.00191497,-0.00234075,0.019636
7.054,-0.00593608,-0.00742381,0.00191263,-0.00233866,0.0196114
7.055,-0.0059435,-0.0074061,0.0019103,-0.00233658,0.0195868
7.056,-0.00595089,-0.00738841,0.00190796,-0.00233451,0.0195622
7.057,-0.00595827,-0.00737074,0.00190563,-0.00233243,0.0195376
7.058,-0.00596563,-0.0073531,0.00190329,-0.00233035,0.0195131
7.059,-0.00597298,-0.00733548,0.00190097,-0.00232828,0.0194886
7.06,-0.00598031,-0.00731787,0.00189864,-0.0023262,0.0194641
7.061,-0.00598761,-0.0073003,0.00189631,-0.00232413,0.0194396
7.062,-0.00599491,-0.00728274,0.00189399,-0.00232206,0.0194152
7.063,-0.00600218,-0.00726521,0.00189167,-0.00231999,0.0193907
7.064,-0.00600944,-0.0072477,0.00188935,-0.00231792,0.0193663
7.065,-0.00601668,-0.00723021,0.00188703,-0.00231586,0.0193419
7.066,-0.0060239,-0.00721274,0.00188472,-0.00231379,0.0193176
7.067,-0.0060311,-0.00719529,0.00188241,-0.00231173,0.0192932
7.068,-0.00603829,-0.00717787,0.00188009,-0.00230966,0.0192689
7.069,-0.00604546,-0.00716047,0.00187779,-0.0023076,0.0192446
7.07,-0.00605261,-0.00714309,0.00187548,-0.00230554,0.0192204
7.071,-0.00605974,-0.00712573,0.00187318,-0.00230348,0.0191961
7.072,-0.00606686,-0.0071084,0.00187087,-0.00230142,0.0191719
7.073,-0.00607396,-0.00709108,0.00186857,-0.00229937,0.0191477
7.074,-0.00608104,-0.00707379,0.00186627,-0.00229731,0.0191235
7.075,-0.00608811,-0.00705652,0.00186398,-0.00229525,0.0190993
7.076,-0.00609516,-0.00703927,0.00186168,-0.0022932,0.0190752
7.077,-0.00610219,-0.00702205,0.00185939,-0.00229115,0.0190511
7.078,-0.0061092,-0.00700484,0.0018571,-0.0022891,0.019027
7.079,-0.0061162,-0.00698766,0.00185481,-0.00228705,0.0190029
7.08,-0.00612317,-0.0069705,0.00185253,-0.002285,0.0189789
7.081,-0.00613014,-0.00695336,0.00185024,-0.00228295,0.0189548
7.082,-0.00613708,-0.00693625,0.00184796,-0.00228091,0.0189308
7.083,-0.00614401,-0.00691915,0.00184568,-0.00227886,0.0189068
7.084,-0.00615092,-0.00690208,0.0018434,-0.00227682,0.0188829
7.085,-0.00615781,-0.00688503,0.00184113,-0.00227478,0.0188589
7.086,-0.00616469,-0.006868,0.00183885,-0.00227274,0.018835
7.087,-0.00617155,-0.00685099,0.00183658,-0.0022707,0.0188111
7.088,-0.00617839,-0.006834,0.00183431,-0.00226866,0.0187872
7.089,-0.00618522,-0.00681704,0.00183205,-0.00226662,0.0187634
7.09,-0.00619203,-0.00680009,0.00182978,-0.00226459,0.0187395
7.091,-0.00619882,-0.00678317,0.00182752,-0.00226255,0.0187157
7.092,-0.00620559,-0.00676627,0.00182525,-0.00226052,0.0186919
7.093,-0.00621235,-0.00674939,0.00182299,-0.00225849,0.0186682
7.094,-0.00621909,-0.00673253,0.00182074,-0.00225646,0.0186444
7.095,-0.00622582,-0.0067157,0.00181848,-0.00225443,0.0186207
7.096,-0.00623252,-0.00669888,0.00181623,-0.0022524,0.018597
7.097,-0.00623921,-0.00668209,0.00181398,-0.00225037,0.0185733
7.098,-0.00624589,-0.00666532,0.00181173,-0.00224835,0.0185497
7.099,-0.00625254,-0.00664857,0.00180948,-0.00224632,0.018526
7.1,-0.00625918,-0.00663184,0.00180724,-0.0022443,0.0185024
7.101,-0.00626581,-0.00661513,0.00180499,-0.00224228,0.0184788
7.102,-0.00627241,-0.00659845,0.00180275,-0.00224026,0.0184553
7.103,-0.006279,-0.00658178,0.00180051,-0.00223824,0.0184317
7.104,-0.00628558,-0.00656514,0.00179827,-0.00223622,0.0184082
7.105,-0.00629213,-0.00654852,0.00179604,-0.0022342,0.0183847
7.106,-0.00629867,-0.00653192,0.00179381,-0.00223219,0.0183612
7.107,-0.0063052,-0.00651534,0.00179157,-0.00223017,0.0183377
7.108,-0.00631171,-0.00649878,0.00178935,-0.00222816,0.0183143
7.109,-0.0063182,-0.00648225,0.00178712,-0.00222615,0.0182909
7.11,-0.00632467,-0.00646573,0.00178489,-0.00222414,0.0182675
7.111,-0.00633113,-0.00644924,0.00178267,-0.00222213,0.0182441
7.112,-0.00633757,-0.00643276,0.00178045,-0.00222012,0.0182208
7.113,-0.00634399,-0.00641631,0.00177823,-0.00221811,0.0181974
7.114,-0.0063504,-0.00639988,0.00177601,-0.00221611,0.0181741
7.115,-0.00635679,-0.00638347,0.0017738,-0.0022141,0.0181508
7.116,-0.00636317,-0.00636708,0.00177158,-0.0022121,0.0181276
7.117,-0.00636953,-0.00635071,0.00176937,-0.0022101,0.0181043
7.118,-0.00637587,-0.00633437,0.00176716,-0.0022081,0.0180811
7.119,-0.0063822,-0.00631804,0.00176496,-0.0022061,0.0180579
7.12,-0.00638851,-0.00630174,0.00176275,-0.0022041,0.0180347
7.121,-0.0063948,-0.00628546,0.00176055,-0.0022021,0.0180115
7.122,-0.00640108,-0.00626919,0.00175835,-0.00220011,0.0179884
7.123,-0.00640734,-0.00625295,0.00175615,-0.00219811,0.0179653
7.124,-0.00641358,-0.00623673,0.00175395,-0.00219612,0.0179422
7.125,-0.00641981,-0.00622053,0.00175176,-0.00219413,0.0179191
7.126,-0.00642602,-0.00620435,0.00174956,-0.00219214,0.0178961
7.127,-0.00643222,-0.0061882,0.00174737,-0.00219015,0.017873
7.128,-0.0064384,-0.00617206,0.00174518,-0.00218816,0.01785
7.129,-0.00644456,-0.00615594,0.001743,-0.00218617,0.017827
7.13,-0.00645071,-0.00613985,0.00174081,-0.00218419,0.0178041
7.131,-0.00645684,-0.00612377,0.00173863,-0.0021822,0.0177811
7.132,-0.00646296,-0.00610772,0.00173645,-0.00218022,0.0177582
7.133,-0.00646906,-0.00609169,0.00173427,-0.00217824,0.0177353
7.134,-0.00647514,-0.00607567,0.00173209,-0.00217626,0.0177124
7.135,-0.00648121,-0.00605968,0.00172991,-0.00217428,0.0176895
7.136,-0.00648726,-0.00604371,0.00172774,-0.0021723,0.0176667
7.137,-0.0064933,-0.00602776,0.00172557,-0.00217032,0.0176439
7.138,-0.00649932,-0.00601183,0.0017234,-0.00216835,0.0176211
7.139,-0.00650532,-0.00599592,0.00172123,-0.00216637,0.0175983
7.14,-0.00651131,-0.00598004,0.00171907,-0.0021644,0.0175756
7.141,-0.00651728,-0.00596417,0.0017169,-0.00216243,0.0175528
7.142,-0.00652324,-0.00594832,0.00171474,-0.00216046,0.0175301
