t,x,x_dot,theta,theta_dot,u
7.175,-0.0696936,-0.00130614,0.00384428,-0.00289415,0.0415086
7.176,-0.0696949,-0.0012684,0.00384139,-0.00289423,0.0415086
7.177,-0.0696961,-0.00123066,0.0038385,-0.00289438,0.0415086
7.178,-0.0696973,-0.00119292,0.0038356,-0.00289458,0.0415086
7.179,-0.0696985,-0.00115517,0.00383271,-0.00289485,0.0415086
7.18,-0.0696997,-0.00111806,0.00382981,-0.00289391,0.0408722
7.181,-0.0697008,-0.00108094,0.00382692,-0.00289303,0.0408722
7.182,-0.0697018,-0.00104382,0.00382403,-0.00289221,0.0408722
7.183,-0.0697028,-0.0010067,0.00382113,-0.00289146,0.0408722
7.184,-0.0697038,-0.000969575,0.00381824,-0.00289076,0.0408722
7.185,-0.0697048,-0.000932447,0.00381535,-0.00289013,0.0408722
7.186,-0.0697057,-0.000895316,0.00381246,-0.00288957,0.0408722
7.187,-0.0697066,-0.000858182,0.00380957,-0.00288906,0.0408722
7.188,-0.0697074,-0.000821046,0.00380668,-0.00288862,0.0408722
7.189,-0.0697082,-0.000783907,0.0038038,-0.00288824,0.0408722
7.19,-0.069709,-0.000746764,0.00380091,-0.00288792,0.0408722
7.191,-0.0697097,-0.00070962,0.00379802,-0.00288766,0.0408722
7.192,-0.0697104,-0.000672472,0.00379513,-0.00288747,0.0408722
7.193,-0.0697111,-0.000635321,0.00379225,-0.00288734,0.0408722
7.194,-0.0697117,-0.000598168,0.00378936,-0.00288727,0.0408722
7.195,-0.0697123,-0.000561012,0.00378647,-0.00288726,0.0408722
7.196,-0.0697128,-0.000523852,0.00378358,-0.00288732,0.0408722
7.197,-0.0697133,-0.000486691,0.0037807,-0.00288744,0.0408722
7.198,-0.0697138,-0.000449526,0.00377781,-0.00288762,0.0408722
7.199,-0.0697142,-0.000412358,0.00377492,-0.00288786,0.0408722
7.2,-0.0697146,-0.000375822,0.00377203,-0.00288689,0.0402376
7.201,-0.069715,-0.000339284,0.00376915,-0.00288599,0.0402376
7.202,-0.0697153,-0.000302742,0.00376626,-0.00288515,0.0402376
7.203,-0.0697156,-0.000266198,0.00376338,-0.00288438,0.0402376
7.204,-0.0697158,-0.000229651,0.00376049,-0.00288366,0.0402376
7.205,-0.069716,-0.000193101,0.00375761,-0.00288301,0.0402376
7.206,-0.0697162,-0.000156548,0.00375473,-0.00288242,0.0402376
7.207,-0.0697163,-0.000119993,0.00375184,-0.00288189,0.0402376
7.208,-0.0697164,-8.34342e-05,0.00374896,-0.00288142,0.0402376
7.209,-0.0697165,-4.6873e-05,0.00374608,-0.00288102,0.0402376
7.21,-0.0697165,-1.03089e-05,0.0037432,-0.00288067,0.0402376
7.211,-0.0697165,2.6258e-05,0.00374032,-0.00288039,0.0402376
7.212,-0.0697165,6.28278e-05,0.00373744,-0.00288018,0.0402376
7.213,-0.0697164,9.94003e-05,0.00373456,-0.00288002,0.0402376
7.214,-0.0697163,0.000135976,0.00373168,-0.00287993,0.0402376
7.215,-0.0697161,0.000172554,0.0037288,-0.0028799,0.0402376
7.216,-0.0697159,0.000209135,0.00372592,-0.00287993,0.0402376
7.217,-0.0697157,0.000245719,0.00372304,-0.00288002,0.0402376
7.218,-0.0697154,0.000282305,0.00372016,-0.00288018,0.0402376
7.219,-0.0697151,0.000318895,0.00371728,-0.00288039,0.0402376
7.22,-0.0697148,0.000354855,0.0037144,-0.00287941,0.0396048
7.221,-0.0697144,0.000390817,0.00371152,-0.00287848,0.0396048
7.222,-0.069714,0.000426782,0.00370864,-0.00287762,0.0396048
7.223,-0.0697136,0.00046275,0.00370577,-0.00287682,0.0396048
7.224,-0.0697131,0.000498721,0.00370289,-0.00287608,0.0396048
7.225,-0.0697126,0.000534695,0.00370001,-0.00287541,0.0396048
7.226,-0.069712,0.000570671,0.00369714,-0.0028748,0.0396048
7.227,-0.0697114,0.00060665,0.00369426,-0.00287424,0.0396048
7.228,-0.0697108,0.000642633,0.00369139,-0.00287376,0.0396048
7.229,-0.0697101,0.000678617,0.00368852,-0.00287333,0.0396048
7.23,-0.0697095,0.000714605,0.00368564,-0.00287296,0.0396048
7.231,-0.0697087,0.000750596,0.00368277,-0.00287266,0.0396048
7.232,-0.069708,0.000786589,0.0036799,-0.00287242,0.0396048
7.233,-0.0697071,0.000822585,0.00367703,-0.00287224,0.0396048
7.234,-0.0697063,0.000858584,0.00367415,-0.00287212,0.0396048
7.235,-0.0697054,0.000894586,0.00367128,-0.00287207,0.0396048
7.236,-0.0697045,0.000930591,0.00366841,-0.00287207,0.0396048
7.237,-0.0697036,0.000966598,0.00366554,-0.00287214,0.0396048
7.238,-0.0697026,0.00100261,0.00366267,-0.00287227,0.0396048
7.239,-0.0697016,0.00103862,0.00365979,-0.00287246,0.0396048
7.24,-0.0697005,0.00107401,0.00365692,-0.00287146,0.0389739
7.241,-0.0696994,0.00110939,0.00365405,-0.00287051,0.0389739
7.242,-0.0696983,0.00114479,0.00365118,-0.00286963,0.0389739
7.243,-0.0696971,0.00118018,0.00364831,-0.00286881,0.0389739
7.244,-0.0696959,0.00121558,0.00364544,-0.00286805,0.0389739
7.245,-0.0696947,0.00125097,0.00364257,-0.00286735,0.0389739
7.246,-0.0696934,0.00128638,0.00363971,-0.00286672,0.0389739
7.247,-0.0696921,0.00132178,0.00363684,-0.00286614,0.0389739
7.248,-0.0696908,0.00135719,0.00363398,-0.00286563,0.0389739
7.249,-0.0696894,0.0013926,0.00363111,-0.00286518,0.0389739
7.25,-0.069688,0.00142801,0.00362824,-0.00286479,0.0389739
7.251,-0.0696865,0.00146343,0.00362538,-0.00286447,0.0389739
7.252,-0.0696851,0.00149885,0.00362252,-0.0028642,0.0389739
7.253,-0.0696836,0.00153427,0.00361965,-0.002864,0.0389739
7.254,-0.069682,0.00156969,0.00361679,-0.00286386,0.0389739
7.255,-0.0696804,0.00160512,0.00361392,-0.00286378,0.0389739
7.256,-0.0696788,0.00164055,0.00361106,-0.00286376,0.0389739
7.257,-0.0696771,0.00167598,0.0036082,-0.00286381,0.0389739
7.258,-0.0696754,0.00171142,0.00360533,-0.00286391,0.0389739
7.259,-0.0696737,0.00174686,0.00360247,-0.00286408,0.0389739
7.26,-0.0696719,0.00178167,0.00359961,-0.00286305,0.0383451
7.261,-0.0696701,0.00181649,0.00359674,-0.00286209,0.0383451
7.262,-0.0696683,0.0018513,0.00359388,-0.00286118,0.0383451
7.263,-0.0696664,0.00188612,0.00359102,-0.00286034,0.0383451
7.264,-0.0696645,0.00192095,0.00358816,-0.00285956,0.0383451
7.265,-0.0696626,0.00195578,0.0035853,-0.00285884,0.0383451
7.266,-0.0696606,0.0019906,0.00358244,-0.00285818,0.0383451
7.267,-0.0696586,0.00202544,0.00357958,-0.00285759,0.0383451
7.268,-0.0696566,0.00206027,0.00357673,-0.00285705,0.0383451
7.269,-0.0696545,0.00209511,0.00357387,-0.00285658,0.0383451
7.27,-0.0696524,0.00212995,0.00357101,-0.00285617,0.0383451
7.271,-0.0696502,0.00216479,0.00356816,-0.00285582,0.0383451
7.272,-0.0696481,0.00219964,0.0035653,-0.00285554,0.0383451
7.273,-0.0696458,0.00223449,0.00356245,-0.00285531,0.0383451
7.274,-0.0696436,0.00226934,0.00355959,-0.00285515,0.0383451
7.275,-0.0696413,0.00230419,0.00355674,-0.00285504,0.0383451
7.276,-0.069639,0.00233905,0.00355388,-0.002855,0.0383451
7.277,-0.0696366,0.00237391,0.00355103,-0.00285502,0.0383451
7.278,-0.0696342,0.00240877,0.00354817,-0.00285511,0.0383451
7.279,-0.0696318,0.00244364,0.00354532,-0.00285525,0.0383451
7.28,-0.0696293,0.00247788,0.00354246,-0.0028542,0.0377184
7.281,-0.0696269,0.00251213,0.00353961,-0.00285322,0.0377184
7.282,-0.0696243,0.00254637,0.00353676,-0.00285229,0.0377184
7.283,-0.0696218,0.00258062,0.0035339,-0.00285143,0.0377184
7.284,-0.0696192,0.00261488,0.00353105,-0.00285063,0.0377184
7.285,-0.0696165,0.00264913,0.0035282,-0.00284989,0.0377184
7.286,-0.0696139,0.00268339,0.00352535,-0.00284921,0.0377184
7.287,-0.0696112,0.00271765,0.0035225,-0.00284859,0.0377184
7.288,-0.0696084,0.00275192,0.00351966,-0.00284804,0.0377184
7.289,-0.0696057,0.00278618,0.00351681,-0.00284754,0.0377184
7.29,-0.0696029,0.00282045,0.00351396,-0.00284711,0.0377184
7.291,-0.0696,0.00285473,0.00351111,-0.00284674,0.0377184
7.292,-0.0695971,0.002889,0.00350827,-0.00284643,0.0377184
7.293,-0.0695942,0.00292328,0.00350542,-0.00284618,0.0377184
7.294,-0.0695913,0.00295756,0.00350257,-0.00284599,0.0377184
7.295,-0.0695883,0.00299185,0.00349973,-0.00284587,0.0377184
7.296,-0.0695853,0.00302613,0.00349688,-0.00284581,0.0377184
7.297,-0.0695823,0.00306042,0.00349404,-0.0028458,0.0377184
7.298,-0.0695792,0.00309471,0.00349119,-0.00284586,0.0377184
7.299,-0.0695761,0.00312901,0.00348835,-0.00284598,0.0377184
7.3,-0.0695729,0.00316268,0.0034855,-0.00284491,0.0370939
7.301,-0.0695698,0.00319636,0.00348266,-0.00284391,0.0370939
7.302,-0.0695665,0.00323004,0.00347981,-0.00284296,0.0370939
7.303,-0.0695633,0.00326372,0.00347697,-0.00284208,0.0370939
7.304,-0.06956,0.0032974,0.00347413,-0.00284126,0.0370939
7.305,-0.0695567,0.00333109,0.00347129,-0.0028405,0.0370939
7.306,-0.0695534,0.00336478,0.00346845,-0.0028398,0.0370939
7.307,-0.06955,0.00339847,0.00346561,-0.00283916,0.0370939
7.308,-0.0695466,0.00343217,0.00346277,-0.00283859,0.0370939
7.309,-0.0695431,0.00346587,0.00345993,-0.00283807,0.0370939
7.31,-0.0695396,0.00349957,0.00345709,-0.00283762,0.0370939
7.311,-0.0695361,0.00353327,0.00345425,-0.00283722,0.0370939
7.312,-0.0695326,0.00356698,0.00345142,-0.00283689,0.0370939
7.313,-0.069529,0.00360069,0.00344858,-0.00283662,0.0370939
7.314,-0.0695254,0.0036344,0.00344574,-0.00283641,0.0370939
7.315,-0.0695217,0.00366811,0.00344291,-0.00283626,0.0370939
7.316,-0.069518,0.00370183,0.00344007,-0.00283618,0.0370939
7.317,-0.0695143,0.00373555,0.00343724,-0.00283615,0.0370939
7.318,-0.0695105,0.00376928,0.0034344,-0.00283619,0.0370939
7.319,-0.0695068,0.003803,0.00343156,-0.00283629,0.0370939
7.32,-0.0695029,0.00383611,0.00342873,-0.0028352,0.0364717
7.321,-0.0694991,0.00386922,0.00342589,-0.00283417,0.0364717
7.322,-0.0694952,0.00390233,0.00342306,-0.00283321,0.0364717
7.323,-0.0694913,0.00393545,0.00342023,-0.00283231,0.0364717
7.324,-0.0694873,0.00396856,0.00341739,-0.00283147,0.0364717
7.325,-0.0694833,0.00400169,0.00341456,-0.00283069,0.0364717
7.326,-0.0694793,0.00403481,0.00341173,-0.00282997,0.0364717
7.327,-0.0694753,0.00406793,0.0034089,-0.00282931,0.0364717
7.328,-0.0694712,0.00410106,0.00340607,-0.00282871,0.0364717
7.329,-0.0694671,0.0041342,0.00340325,-0.00282817,0.0364717
7.33,-0.0694629,0.00416733,0.00340042,-0.0028277,0.0364717
7.331,-0.0694587,0.00420047,0.00339759,-0.00282729,0.0364717
7.332,-0.0694545,0.00423361,0.00339476,-0.00282693,0.0364717
7.333,-0.0694503,0.00426675,0.00339194,-0.00282664,0.0364717
7.334,-0.069446,0.0042999,0.00338911,-0.00282641,0.0364717
7.335,-0.0694417,0.00433304,0.00338628,-0.00282624,0.0364717
7.336,-0.0694373,0.0043662,0.00338346,-0.00282613,0.0364717
7.337,-0.0694329,0.00439935,0.00338063,-0.00282608,0.0364717
7.338,-0.0694285,0.00443251,0.00337781,-0.0028261,0.0364717
7.339,-0.0694241,0.00446567,0.00337498,-0.00282617,0.0364717
7.34,-0.0694196,0.00449821,0.00337215,-0.00282506,0.035852
7.341,-0.0694151,0.00453075,0.00336933,-0.00282402,0.035852
7.342,-0.0694105,0.0045633,0.00336651,-0.00282304,0.035852
7.343,-0.069406,0.00459585,0.00336368,-0.00282212,0.035852
7.344,-0.0694013,0.00462841,0.00336086,-0.00282126,0.035852
7.345,-0.0693967,0.00466096,0.00335804,-0.00282046,0.035852
7.346,-0.069392,0.00469352,0.00335522,-0.00281972,0.035852
7.347,-0.0693873,0.00472608,0.0033524,-0.00281904,0.035852
7.348,-0.0693826,0.00475865,0.00334958,-0.00281842,0.035852
7.349,-0.0693778,0.00479122,0.00334676,-0.00281786,0.035852
7.35,-0.069373,0.00482379,0.00334395,-0.00281737,0.035852
7.351,-0.0693681,0.00485636,0.00334113,-0.00281693,0.035852
7.352,-0.0693633,0.00488893,0.00333831,-0.00281656,0.035852
7.353,-0.0693584,0.00492151,0.0033355,-0.00281625,0.035852
7.354,-0.0693534,0.00495409,0.00333268,-0.00281599,0.035852
7.355,-0.0693485,0.00498668,0.00332986,-0.0028158,0.035852
7.356,-0.0693435,0.00501926,0.00332705,-0.00281567,0.035852
7.357,-0.0693384,0.00505185,0.00332423,-0.0028156,0.035852
7.358,-0.0693334,0.00508445,0.00332142,-0.00281559,0.035852
7.359,-0.0693283,0.00511704,0.0033186,-0.00281564,0.035852
7.36,-0.0693231,0.00514902,0.00331579,-0.00281452,0.0352347
7.361,-0.069318,0.005181,0.00331297,-0.00281346,0.0352347
7.362,-0.0693128,0.00521299,0.00331016,-0.00281246,0.0352347
7.363,-0.0693075,0.00524498,0.00330735,-0.00281152,0.0352347
7.364,-0.0693023,0.00527697,0.00330454,-0.00281064,0.0352347
7.365,-0.069297,0.00530897,0.00330173,-0.00280982,0.0352347
7.366,-0.0692916,0.00534096,0.00329892,-0.00280906,0.0352347
7.367,-0.0692863,0.00537296,0.00329611,-0.00280836,0.0352347
7.368,-0.0692809,0.00540496,0.0032933,-0.00280772,0.0352347
7.369,-0.0692755,0.00543697,0.00329049,-0.00280715,0.0352347
7.37,-0.06927,0.00546898,0.00328769,-0.00280663,0.0352347
7.371,-0.0692645,0.00550099,0.00328488,-0.00280617,0.0352347
7.372,-0.069259,0.005533,0.00328207,-0.00280578,0.0352347
7.373,-0.0692535,0.00556502,0.00327927,-0.00280545,0.0352347
7.374,-0.0692479,0.00559704,0.00327646,-0.00280517,0.0352347
7.375,-0.0692423,0.00562906,0.00327366,-0.00280496,0.0352347
7.376,-0.0692366,0.00566108,0.00327085,-0.00280481,0.0352347
7.377,-0.069231,0.00569311,0.00326805,-0.00280471,0.0352347
7.378,-0.0692253,0.00572514,0.00326524,-0.00280468,0.0352347
7.379,-0.0692195,0.00575717,0.00326244,-0.00280471,0.0352347
7.38,-0.0692137,0.0057886,0.00325963,-0.00280357,0.0346199
7.381,-0.0692079,0.00582002,0.00325683,-0.00280249,0.0346199
7.382,-0.0692021,0.00585145,0.00325403,-0.00280147,0.0346199
7.383,-0.0691962,0.00588287,0.00325123,-0.00280051,0.0346199
7.384,-0.0691903,0.00591431,0.00324843,-0.00279961,0.0346199
7.385,-0.0691844,0.00594574,0.00324563,-0.00279878,0.0346199
7.386,-0.0691784,0.00597718,0.00324283,-0.002798,0.0346199
7.387,-0.0691724,0.00600862,0.00324003,-0.00279728,0.0346199
7.388,-0.0691664,0.00604006,0.00323724,-0.00279663,0.0346199
7.389,-0.0691604,0.00607151,0.00323444,-0.00279603,0.0346199
7.39,-0.0691543,0.00610296,0.00323164,-0.00279549,0.0346199
7.391,-0.0691482,0.00613441,0.00322885,-0.00279502,0.0346199
7.392,-0.069142,0.00616586,0.00322605,-0.0027946,0.0346199
7.393,-0.0691358,0.00619732,0.00322326,-0.00279425,0.0346199
7.394,-0.0691296,0.00622878,0.00322047,-0.00279395,0.0346199
7.395,-0.0691234,0.00626024,0.00321767,-0.00279372,0.0346199
7.396,-0.0691171,0.0062917,0.00321488,-0.00279355,0.0346199
7.397,-0.0691108,0.00632317,0.00321208,-0.00279343,0.0346199
7.398,-0.0691045,0.00635464,0.00320929,-0.00279338,0.0346199
7.399,-0.0690981,0.00638611,0.0032065,-0.00279339,0.0346199
7.4,-0.0690917,0.00641698,0.00320371,-0.00279223,0.0340079
7.401,-0.0690852,0.00644784,0.00320091,-0.00279113,0.0340079
7.402,-0.0690788,0.00647871,0.00319812,-0.0027901,0.0340079
7.403,-0.0690723,0.00650958,0.00319533,-0.00278912,0.0340079
7.404,-0.0690658,0.00654046,0.00319254,-0.0027882,0.0340079
7.405,-0.0690592,0.00657134,0.00318976,-0.00278735,0.0340079
7.406,-0.0690526,0.00660222,0.00318697,-0.00278655,0.0340079
7.407,-0.069046,0.0066331,0.00318418,-0.00278582,0.0340079
7.408,-0.0690394,0.00666398,0.0031814,-0.00278514,0.0340079
7.409,-0.0690327,0.00669487,0.00317861,-0.00278452,0.0340079
7.41,-0.069026,0.00672576,0.00317583,-0.00278397,0.0340079
7.411,-0.0690192,0.00675666,0.00317305,-0.00278347,0.0340079
7.412,-0.0690125,0.00678755,0.00317026,-0.00278304,0.0340079
7.413,-0.0690057,0.00681845,0.00316748,-0.00278266,0.0340079
7.414,-0.0689988,0.00684936,0.0031647,-0.00278235,0.0340079
7.415,-0.068992,0.00688026,0.00316191,-0.00278209,0.0340079
7.416,-0.0689851,0.00691117,0.00315913,-0.0027819,0.0340079
7.417,-0.0689781,0.00694208,0.00315635,-0.00278176,0.0340079
7.418,-0.0689712,0.00697299,0.00315357,-0.00278169,0.0340079
7.419,-0.0689642,0.00700391,0.00315079,-0.00278167,0.0340079
7.42,-0.0689572,0.00703421,0.00314801,-0.0027805,0.0333985
7.421,-0.0689501,0.00706453,0.00314523,-0.00277939,0.0333985
7.422,-0.068943,0.00709484,0.00314245,-0.00277833,0.0333985
7.423,-0.0689359,0.00712516,0.00313967,-0.00277734,0.0333985
7.424,-0.0689288,0.00715548,0.00313689,-0.00277641,0.0333985
7.425,-0.0689216,0.0071858,0.00313412,-0.00277553,0.0333985
7.426,-0.0689144,0.00721613,0.00313134,-0.00277472,0.0333985
7.427,-0.0689072,0.00724645,0.00312857,-0.00277397,0.0333985
7.428,-0.0688999,0.00727678,0.00312579,-0.00277327,0.0333985
7.429,-0.0688926,0.00730712,0.00312302,-0.00277264,0.0333985
7.43,-0.0688853,0.00733745,0.00312025,-0.00277206,0.0333985
7.431,-0.068878,0.00736779,0.00311748,-0.00277155,0.0333985
7.432,-0.0688706,0.00739813,0.00311471,-0.00277109,0.0333985
7.433,-0.0688632,0.00742848,0.00311193,-0.0027707,0.0333985
7.434,-0.0688557,0.00745883,0.00310916,-0.00277036,0.0333985
7.435,-0.0688482,0.00748918,0.00310639,-0.00277009,0.0333985
7.436,-0.0688407,0.00751953,0.00310362,-0.00276987,0.0333985
7.437,-0.0688332,0.00754988,0.00310085,-0.00276972,0.0333985
7.438,-0.0688256,0.00758024,0.00309808,-0.00276962,0.0333985
7.439,-0.068818,0.0076106,0.00309531,-0.00276959,0.0333985
7.44,-0.0688104,0.00764036,0.00309255,-0.0027684,0.032792
7.441,-0.0688028,0.00767012,0.00308978,-0.00276727,0.032792
7.442,-0.0687951,0.00769988,0.00308701,-0.0027662,0.032792
7.443,-0.0687874,0.00772965,0.00308425,-0.00276519,0.032792
7.444,-0.0687796,0.00775941,0.00308148,-0.00276424,0.032792
7.445,-0.0687718,0.00778918,0.00307872,-0.00276335,0.032792
7.446,-0.068764,0.00781896,0.00307595,-0.00276251,0.032792
7.447,-0.0687562,0.00784873,0.00307319,-0.00276174,0.032792
7.448,-0.0687483,0.00787851,0.00307043,-0.00276103,0.032792
7.449,-0.0687404,0.00790829,0.00306767,-0.00276038,0.032792
7.45,-0.0687325,0.00793808,0.00306491,-0.00275979,0.032792
7.451,-0.0687246,0.00796786,0.00306215,-0.00275925,0.032792
7.452,-0.0687166,0.00799765,0.00305939,-0.00275878,0.032792
7.453,-0.0687086,0.00802745,0.00305663,-0.00275836,0.032792
7.454,-0.0687005,0.00805724,0.00305387,-0.00275801,0.032792
7.455,-0.0686925,0.00808704,0.00305112,-0.00275771,0.032792
7.456,-0.0686844,0.00811684,0.00304836,-0.00275748,0.032792
7.457,-0.0686762,0.00814664,0.0030456,-0.0027573,0.032792
7.458,-0.0686681,0.00817645,0.00304284,-0.00275719,0.032792
7.459,-0.0686599,0.00820625,0.00304009,-0.00275713,0.032792
7.46,-0.0686517,0.00823546,0.00303733,-0.00275592,0.0321884
7.461,-0.0686434,0.00826467,0.00303458,-0.00275478,0.0321884
7.462,-0.0686351,0.00829388,0.00303182,-0.00275369,0.0321884
7.463,-0.0686268,0.0083231,0.00302907,-0.00275267,0.0321884
7.464,-0.0686185,0.00835232,0.00302632,-0.0027517,0.0321884
7.465,-0.0686101,0.00838154,0.00302356,-0.00275079,0.0321884
7.466,-0.0686017,0.00841076,0.00302081,-0.00274994,0.0321884
7.467,-0.0685933,0.00843999,0.00301806,-0.00274915,0.0321884
7.468,-0.0685848,0.00846922,0.00301532,-0.00274842,0.0321884
7.469,-0.0685763,0.00849845,0.00301257,-0.00274775,0.0321884
7.47,-0.0685678,0.00852768,0.00300982,-0.00274714,0.0321884
7.471,-0.0685593,0.00855692,0.00300707,-0.00274659,0.0321884
7.472,-0.0685507,0.00858616,0.00300433,-0.0027461,0.0321884
7.473,-0.0685421,0.0086154,0.00300158,-0.00274567,0.0321884
7.474,-0.0685335,0.00864465,0.00299884,-0.00274529,0.0321884
7.475,-0.0685248,0.0086739,0.00299609,-0.00274498,0.0321884
7.476,-0.0685161,0.00870315,0.00299335,-0.00274472,0.0321884
7.477,-0.0685074,0.0087324,0.0029906,-0.00274453,0.0321884
7.478,-0.0684987,0.00876166,0.00298786,-0.00274439,0.0321884
7.479,-0.0684899,0.00879092,0.00298511,-0.00274431,0.0321884
7.48,-0.0684811,0.00881958,0.00298237,-0.00274309,0.0315877
7.481,-0.0684723,0.00884824,0.00297963,-0.00274193,0.0315877
7.482,-0.0684634,0.00887691,0.00297688,-0.00274083,0.0315877
7.483,-0.0684545,0.00890557,0.00297414,-0.00273979,0.0315877
7.484,-0.0684456,0.00893425,0.00297141,-0.0027388,0.0315877
7.485,-0.0684366,0.00896292,0.00296867,-0.00273788,0.0315877
7.486,-0.0684277,0.0089916,0.00296593,-0.00273701,0.0315877
7.487,-0.0684187,0.00902028,0.00296319,-0.00273621,0.0315877
7.488,-0.0684096,0.00904896,0.00296046,-0.00273546,0.0315877
7.489,-0.0684006,0.00907764,0.00295772,-0.00273477,0.0315877
7.49,-0.0683915,0.00910633,0.00295499,-0.00273415,0.0315877
7.491,-0.0683823,0.00913502,0.00295225,-0.00273358,0.0315877
7.492,-0.0683732,0.00916371,0.00294952,-0.00273307,0.0315877
7.493,-0.068364,0.00919241,0.00294679,-0.00273261,0.0315877
7.494,-0.0683548,0.00922111,0.00294406,-0.00273222,0.0315877
7.495,-0.0683456,0.00924981,0.00294132,-0.00273189,0.0315877
7.496,-0.0683363,0.00927851,0.00293859,-0.00273161,0.0315877
7.497,-0.068327,0.00930722,0.00293586,-0.0027314,0.0315877
7.498,-0.0683177,0.00933593,0.00293313,-0.00273124,0.0315877
7.499,-0.0683083,0.00936464,0.0029304,-0.00273114,0.0315877
7.5,-0.068299,0.00939276,0.00292767,-0.00272991,0.0309901
7.501,-0.0682896,0.00942088,0.00292494,-0.00272873,0.0309901
7.502,-0.0682801,0.009449,0.00292221,-0.00272761,0.0309901
7.503,-0.0682707,0.00947712,0.00291948,-0.00272656,0.0309901
7.504,-0.0682612,0.00950525,0.00291676,-0.00272556,0.0309901
7.505,-0.0682517,0.00953338,0.00291403,-0.00272462,0.0309901
7.506,-0.0682421,0.00956151,0.00291131,-0.00272374,0.0309901
7.507,-0.0682325,0.00958965,0.00290858,-0.00272291,0.0309901
7.508,-0.0682229,0.00961779,0.00290586,-0.00272215,0.0309901
7.509,-0.0682133,0.00964593,0.00290314,-0.00272145,0.0309901
7.51,-0.0682036,0.00967407,0.00290042,-0.0027208,0.0309901
7.511,-0.0681939,0.00970222,0.0028977,-0.00272021,0.0309901
7.512,-0.0681842,0.00973036,0.00289498,-0.00271968,0.0309901
7.513,-0.0681745,0.00975852,0.00289226,-0.00271921,0.0309901
7.514,-0.0681647,0.00978667,0.00288954,-0.0027188,0.0309901
7.515,-0.0681549,0.00981483,0.00288682,-0.00271845,0.0309901
7.516,-0.0681451,0.00984299,0.0028841,-0.00271816,0.0309901
7.517,-0.0681352,0.00987115,0.00288138,-0.00271792,0.0309901
7.518,-0.0681253,0.00989931,0.00287867,-0.00271774,0.0309901
7.519,-0.0681154,0.00992748,0.00287595,-0.00271763,0.0309901
7.52,-0.0681055,0.00995506,0.00287323,-0.00271638,0.0303956
7.521,-0.0680955,0.00998264,0.00287052,-0.00271519,0.0303956
7.522,-0.0680855,0.0100102,0.0028678,-0.00271406,0.0303956
7.523,-0.0680755,0.0100378,0.00286509,-0.00271298,0.0303956
7.524,-0.0680654,0.0100654,0.00286238,-0.00271197,0.0303956
7.525,-0.0680554,0.010093,0.00285966,-0.00271101,0.0303956
7.526,-0.0680453,0.0101206,0.00285695,-0.00271012,0.0303956
7.527,-0.0680351,0.0101482,0.00285424,-0.00270928,0.0303956
7.528,-0.068025,0.0101758,0.00285153,-0.0027085,0.0303956
7.529,-0.0680148,0.0102034,0.00284883,-0.00270778,0.0303956
7.53,-0.0680046,0.010231,0.00284612,-0.00270711,0.0303956
7.531,-0.0679943,0.0102586,0.00284341,-0.00270651,0.0303956
7.532,-0.067984,0.0102862,0.00284071,-0.00270596,0.0303956
7.533,-0.0679737,0.0103138,0.002838,-0.00270548,0.0303956
7.534,-0.0679634,0.0103414,0.0028353,-0.00270505,0.0303956
7.535,-0.0679531,0.010369,0.00283259,-0.00270468,0.0303956
7.536,-0.0679427,0.0103966,0.00282989,-0.00270436,0.0303956
7.537,-0.0679323,0.0104242,0.00282718,-0.00270411,0.0303956
7.538,-0.0679218,0.0104519,0.00282448,-0.00270391,0.0303956
7.539,-0.0679114,0.0104795,0.00282177,-0.00270377,0.0303956
7.54,-0.0679009,0.0105065,0.00281907,-0.00270251,0.0298043
7.541,-0.0678903,0.0105336,0.00281637,-0.00270131,0.0298043
7.542,-0.0678798,0.0105606,0.00281367,-0.00270016,0.0298043
7.543,-0.0678692,0.0105877,0.00281097,-0.00269908,0.0298043
7.544,-0.0678586,0.0106147,0.00280827,-0.00269805,0.0298043
7.545,-0.067848,0.0106418,0.00280557,-0.00269708,0.0298043
7.546,-0.0678373,0.0106688,0.00280288,-0.00269617,0.0298043
7.547,-0.0678267,0.0106959,0.00280018,-0.00269531,0.0298043
7.548,-0.067816,0.0107229,0.00279749,-0.00269452,0.0298043
7.549,-0.0678052,0.01075,0.00279479,-0.00269378,0.0298043
7.55,-0.0677945,0.0107771,0.0027921,-0.0026931,0.0298043
7.551,-0.0677837,0.0108041,0.0027894,-0.00269248,0.0298043
7.552,-0.0677728,0.0108312,0.00278671,-0.00269191,0.0298043
7.553,-0.067762,0.0108583,0.00278402,-0.00269141,0.0298043
7.554,-0.0677511,0.0108853,0.00278133,-0.00269096,0.0298043
7.555,-0.0677402,0.0109124,0.00277864,-0.00269057,0.0298043
7.556,-0.0677293,0.0109395,0.00277595,-0.00269024,0.0298043
7.557,-0.0677183,0.0109666,0.00277326,-0.00268997,0.0298043
7.558,-0.0677074,0.0109937,0.00277057,-0.00268975,0.0298043
7.559,-0.0676964,0.0110208,0.00276788,-0.0026896,0.0298043
7.56,-0.0676853,0.0110473,0.00276519,-0.00268832,0.0292163
7.561,-0.0676743,0.0110738,0.0027625,-0.0026871,0.0292163
7.562,-0.0676632,0.0111003,0.00275982,-0.00268594,0.0292163
7.563,-0.0676521,0.0111268,0.00275713,-0.00268484,0.0292163
